time,t1,t2
2020-04-02 18:01:59,25.2,25.1
2020-04-02 18:02:21,25.2,25.1
2020-04-02 18:02:43,25.2,25.1
2020-04-02 18:03:05,25.2,25.1
2020-04-02 18:03:27,25.2,25.1
2020-04-02 18:03:48,25.2,25.1
2020-04-02 18:04:10,25.2,25.1
2020-04-02 18:04:32,25.1,25.0
2020-04-02 18:04:54,25.1,25.1
2020-04-02 18:05:16,25.2,25.1
2020-04-02 18:05:38,25.2,25.1
2020-04-02 18:05:59,25.2,25.1
2020-04-02 18:06:21,25.1,25.0
2020-04-02 18:06:43,25.1,25.0
2020-04-02 18:07:05,25.1,25.0
2020-04-02 18:07:27,25.1,25.0
2020-04-02 18:07:48,25.1,25.0
2020-04-02 18:08:10,25.1,25.0
2020-04-02 18:08:32,25.1,25.0
2020-04-02 18:08:54,25.2,25.1
2020-04-02 18:09:16,25.1,25.0
2020-04-02 18:09:38,25.1,25.0
2020-04-02 18:09:59,25.1,25.1
2020-04-02 18:10:21,25.1,25.0
2020-04-02 18:10:43,25.1,25.0
2020-04-02 18:11:05,25.1,25.0
2020-04-02 18:11:27,25.1,25.0
2020-04-02 18:11:49,25.1,24.9
2020-04-02 18:12:10,25.1,25.0
2020-04-02 18:12:32,25.1,25.0
2020-04-02 18:12:54,25.1,24.9
2020-04-02 18:13:16,25.1,24.9
2020-04-02 18:13:38,25.1,24.9
2020-04-02 18:14:00,25.1,24.9
2020-04-02 18:14:21,25.0,24.9
2020-04-02 18:14:43,25.0,24.9
2020-04-02 18:15:05,25.0,24.9
2020-04-02 18:15:27,25.0,24.9
2020-04-02 18:15:49,25.0,24.9
2020-04-02 18:16:11,25.0,24.9
2020-04-02 18:16:33,25.1,24.9
2020-04-02 18:16:54,25.0,24.9
2020-04-02 18:17:16,25.0,24.9
2020-04-02 18:17:38,25.0,24.9
2020-04-02 18:18:00,24.9,24.9
2020-04-02 18:18:22,25.0,24.9
2020-04-02 18:18:43,24.9,24.9
2020-04-02 18:19:05,24.9,24.9
2020-04-02 18:19:27,24.9,24.9
2020-04-02 18:19:49,24.9,24.9
2020-04-02 18:20:11,24.9,24.9
2020-04-02 18:20:33,25.0,24.9
2020-04-02 18:20:54,25.0,24.8
2020-04-02 18:21:16,24.9,24.8
2020-04-02 18:21:38,24.9,24.8
2020-04-02 18:22:00,24.9,24.9
2020-04-02 18:22:22,24.9,24.9
2020-04-02 18:22:44,24.9,24.9
2020-04-02 18:23:05,25.0,24.9
2020-04-02 18:23:27,25.0,24.9
2020-04-02 18:23:49,24.9,24.9
2020-04-02 18:24:11,25.0,24.9
2020-04-02 18:24:33,24.9,24.8
2020-04-02 18:24:54,24.9,24.9
2020-04-02 18:25:16,24.9,24.9
2020-04-02 18:25:38,24.9,24.9
2020-04-02 18:26:00,24.9,24.8
2020-04-02 18:26:22,24.9,24.9
2020-04-02 18:26:43,24.9,24.8
2020-04-02 18:27:05,24.9,24.9
2020-04-02 18:27:27,24.9,24.8
2020-04-02 18:27:49,24.9,24.8
2020-04-02 18:28:11,24.9,24.8
2020-04-02 18:28:33,24.8,24.8
2020-04-02 18:28:54,24.9,24.8
2020-04-02 18:29:16,24.9,24.8
2020-04-02 18:29:38,24.9,24.8
2020-04-02 18:30:00,24.9,24.8
2020-04-02 18:30:22,24.9,24.8
2020-04-02 18:30:43,24.9,24.9
2020-04-02 18:31:05,24.9,24.8
2020-04-02 18:31:27,24.9,24.8
2020-04-02 18:31:49,24.9,24.8
2020-04-02 18:32:11,24.9,24.8
2020-04-02 18:32:33,24.9,24.8
2020-04-02 18:32:54,24.8,24.8
2020-04-02 18:33:16,24.9,24.8
2020-04-02 18:33:38,24.9,24.8
2020-04-02 18:34:00,24.8,24.8
2020-04-02 18:34:22,24.8,24.8
2020-04-02 18:34:43,24.8,24.7
2020-04-02 18:35:05,24.8,24.8
2020-04-02 18:35:27,24.8,24.8
2020-04-02 18:35:49,24.8,24.6
2020-04-02 18:36:11,24.8,24.6
2020-04-02 18:36:32,24.8,24.7
2020-04-02 18:36:54,24.8,24.8
2020-04-02 18:37:16,24.8,24.7
2020-04-02 18:37:38,24.8,24.7
2020-04-02 18:38:00,24.8,24.7
2020-04-02 18:38:22,24.8,24.7
2020-04-02 18:38:43,24.8,24.8
2020-04-02 18:39:05,24.8,24.8
2020-04-02 18:39:27,24.8,24.8
2020-04-02 18:39:49,24.8,24.7
2020-04-02 18:40:11,24.8,24.7
2020-04-02 18:40:32,24.8,24.7
2020-04-02 18:40:54,24.8,24.7
2020-04-02 18:41:16,24.8,24.7
2020-04-02 18:41:38,24.8,24.6
2020-04-02 18:42:00,24.8,24.6
2020-04-02 18:42:22,24.8,24.7
2020-04-02 18:42:43,24.8,24.6
2020-04-02 18:43:05,24.8,24.7
2020-04-02 18:43:27,24.7,24.6
2020-04-02 18:43:49,24.8,24.6
2020-04-02 18:44:11,24.8,24.7
2020-04-02 18:44:32,24.7,24.6
2020-04-02 18:44:54,24.7,24.6
2020-04-02 18:45:16,24.7,24.6
2020-04-02 18:45:38,24.7,24.6
2020-04-02 18:46:00,24.8,24.7
2020-04-02 18:46:22,24.8,24.7
2020-04-02 18:46:43,24.8,24.6
2020-04-02 18:47:05,24.7,24.6
2020-04-02 18:47:27,24.8,24.6
2020-04-02 18:47:49,24.8,24.6
2020-04-02 18:48:11,24.7,24.6
2020-04-02 18:48:33,24.7,24.6
2020-04-02 18:48:54,24.8,24.6
2020-04-02 18:49:16,24.7,24.6
2020-04-02 18:49:38,24.7,24.6
2020-04-02 18:50:00,24.7,24.6
2020-04-02 18:50:22,24.8,24.6
2020-04-02 18:50:43,24.6,24.6
2020-04-02 18:51:05,24.6,24.6
2020-04-02 18:51:27,24.6,24.6
2020-04-02 18:51:49,24.6,24.5
2020-04-02 18:52:11,24.7,24.6
2020-04-02 18:52:33,24.6,24.6
2020-04-02 18:52:54,24.7,24.6
2020-04-02 18:53:16,24.7,24.6
2020-04-02 18:53:38,24.7,24.5
2020-04-02 18:54:00,24.6,24.6
2020-04-02 18:54:22,24.7,24.6
2020-04-02 18:54:43,24.6,24.5
2020-04-02 18:55:05,24.6,24.6
2020-04-02 18:55:27,24.6,24.6
2020-04-02 18:55:49,24.6,24.5
2020-04-02 18:56:11,24.6,24.4
2020-04-02 18:56:32,24.6,24.4
2020-04-02 18:56:54,24.6,24.4
2020-04-02 18:57:16,24.6,24.4
2020-04-02 18:57:38,24.6,24.4
2020-04-02 18:58:00,24.6,24.5
2020-04-02 18:58:22,24.6,24.5
2020-04-02 18:58:43,24.6,24.5
2020-04-02 18:59:05,24.6,24.5
2020-04-02 18:59:27,24.6,24.4
2020-04-02 18:59:49,24.6,24.4
2020-04-02 19:00:11,24.6,24.5
2020-04-02 19:00:33,24.6,24.5
2020-04-02 19:00:54,24.6,24.4
2020-04-02 19:01:16,24.6,24.5
2020-04-02 19:01:38,24.6,24.4
2020-04-02 19:02:00,24.6,24.5
2020-04-02 19:02:22,24.6,24.4
2020-04-02 19:02:43,24.6,24.5
2020-04-02 19:03:05,24.6,24.5
2020-04-02 19:03:27,24.6,24.5
2020-04-02 19:03:49,24.6,24.4
2020-04-02 19:04:11,24.6,24.4
2020-04-02 19:04:33,24.6,24.4
2020-04-02 19:04:55,24.6,24.5
2020-04-02 19:05:16,24.6,24.4
2020-04-02 19:05:38,24.6,24.5
2020-04-02 19:06:00,24.6,24.5
2020-04-02 19:06:22,24.6,24.4
2020-04-02 19:06:44,24.6,24.4
2020-04-02 19:07:05,24.6,24.4
2020-04-02 19:07:27,24.5,24.4
2020-04-02 19:07:49,24.5,24.4
2020-04-02 19:08:11,24.6,24.4
2020-04-02 19:08:33,24.5,24.4
2020-04-02 19:08:55,24.5,24.4
2020-04-02 19:09:16,24.5,24.4
2020-04-02 19:09:38,24.5,24.4
2020-04-02 19:10:00,24.6,24.4
2020-04-02 19:10:22,24.4,24.4
2020-04-02 19:10:44,24.4,24.4
2020-04-02 19:11:06,24.5,24.4
2020-04-02 19:11:27,24.5,24.4
2020-04-02 19:11:49,24.4,24.4
2020-04-02 19:12:11,24.5,24.4
2020-04-02 19:12:33,24.5,24.4
2020-04-02 19:12:54,24.4,24.4
2020-04-02 19:13:16,24.5,24.4
2020-04-02 19:13:38,24.4,24.4
2020-04-02 19:14:00,24.5,24.4
2020-04-02 19:14:22,24.5,24.4
2020-04-02 19:14:44,24.5,24.4
2020-04-02 19:15:05,24.5,24.4
2020-04-02 19:15:27,24.5,24.4
2020-04-02 19:15:49,24.5,24.4
2020-04-02 19:16:11,24.5,24.4
2020-04-02 19:16:33,24.5,24.4
2020-04-02 19:16:55,24.5,24.4
2020-04-02 19:17:16,24.5,24.4
2020-04-02 19:17:38,24.5,24.4
2020-04-02 19:18:00,24.5,24.4
2020-04-02 19:18:22,24.5,24.4
2020-04-02 19:18:44,24.5,24.4
2020-04-02 19:19:06,24.5,24.4
2020-04-02 19:19:27,24.5,24.4
2020-04-02 19:19:49,24.5,24.4
2020-04-02 19:20:11,24.4,24.4
2020-04-02 19:20:33,24.5,24.4
2020-04-02 19:20:55,24.5,24.4
2020-04-02 19:21:17,24.5,24.4
2020-04-02 19:21:38,24.4,24.3
2020-04-02 19:22:00,24.5,24.4
2020-04-02 19:22:22,24.4,24.4
2020-04-02 19:22:44,24.4,24.4
2020-04-02 19:23:06,24.5,24.4
2020-04-02 19:23:28,24.4,24.4
2020-04-02 19:23:49,24.5,24.4
2020-04-02 19:24:11,24.5,24.4
2020-04-02 19:24:33,24.5,24.4
2020-04-02 19:24:55,24.4,24.4
2020-04-02 19:25:17,24.5,24.4
2020-04-02 19:25:38,24.5,24.4
2020-04-02 19:26:00,24.5,24.4
2020-04-02 19:26:22,24.5,24.4
2020-04-02 19:26:44,24.5,24.4
2020-04-02 19:27:06,24.5,24.4
2020-04-02 19:27:28,24.5,24.4
2020-04-02 19:27:49,24.4,24.3
2020-04-02 19:28:11,24.4,24.3
2020-04-02 19:28:33,24.4,24.3
2020-04-02 19:28:55,24.4,24.4
2020-04-02 19:29:17,24.4,24.4
2020-04-02 19:29:39,24.5,24.4
2020-04-02 19:30:00,24.5,24.4
2020-04-02 19:30:22,24.4,24.4
2020-04-02 19:30:44,24.5,24.4
2020-04-02 19:31:06,24.4,24.3
2020-04-02 19:31:28,24.4,24.3
2020-04-02 19:31:49,24.4,24.3
2020-04-02 19:32:11,24.4,24.3
2020-04-02 19:32:33,24.4,24.3
2020-04-02 19:32:55,24.4,24.3
2020-04-02 19:33:17,24.4,24.3
2020-04-02 19:33:39,24.4,24.3
2020-04-02 19:34:01,24.4,24.3
2020-04-02 19:34:22,24.4,24.2
2020-04-02 19:34:44,24.4,24.2
2020-04-02 19:35:06,24.4,24.3
2020-04-02 19:35:28,24.4,24.3
2020-04-02 19:35:50,24.4,24.2
2020-04-02 19:36:12,24.4,24.3
2020-04-02 19:36:33,24.4,24.3
2020-04-02 19:36:55,24.4,24.2
2020-04-02 19:37:17,24.4,24.2
2020-04-02 19:37:39,24.4,24.3
2020-04-02 19:38:01,24.3,24.2
2020-04-02 19:38:23,24.3,24.2
2020-04-02 19:38:44,24.4,24.2
2020-04-02 19:39:06,24.3,24.2
2020-04-02 19:39:28,24.4,24.2
2020-04-02 19:39:50,24.3,24.2
2020-04-02 19:40:12,24.4,24.2
2020-04-02 19:40:34,24.4,24.2
2020-04-02 19:40:55,24.3,24.2
2020-04-02 19:41:17,24.4,24.2
2020-04-02 19:41:39,24.4,24.3
2020-04-02 19:42:01,24.4,24.2
2020-04-02 19:42:23,24.4,24.2
2020-04-02 19:42:45,24.4,24.2
2020-04-02 19:43:06,24.4,24.2
2020-04-02 19:43:28,24.4,24.2
2020-04-02 19:43:50,24.3,24.2
2020-04-02 19:44:12,24.4,24.2
2020-04-02 19:44:34,24.4,24.2
2020-04-02 19:44:56,24.4,24.2
2020-04-02 19:45:17,24.4,24.2
2020-04-02 19:45:39,24.3,24.2
2020-04-02 19:46:01,24.3,24.2
2020-04-02 19:46:23,24.4,24.2
2020-04-02 19:46:45,24.3,24.2
2020-04-02 19:47:06,24.4,24.2
2020-04-02 19:47:28,24.3,24.2
2020-04-02 19:47:50,24.3,24.2
2020-04-02 19:48:12,24.3,24.2
2020-04-02 19:48:34,24.3,24.2
2020-04-02 19:48:55,24.3,24.2
2020-04-02 19:49:17,24.3,24.2
2020-04-02 19:49:39,24.2,24.2
2020-04-02 19:50:01,24.2,24.2
2020-04-02 19:50:23,24.3,24.2
2020-04-02 19:50:45,24.3,24.2
2020-04-02 19:51:06,24.3,24.2
2020-04-02 19:51:28,24.2,24.2
2020-04-02 19:51:50,24.2,24.2
2020-04-02 19:52:12,24.3,24.2
2020-04-02 19:52:34,24.2,24.2
2020-04-02 19:52:55,24.3,24.2
2020-04-02 19:53:17,24.2,24.1
2020-04-02 19:53:39,24.2,24.1
2020-04-02 19:54:01,24.3,24.2
2020-04-02 19:54:23,24.3,24.1
2020-04-02 19:54:45,24.2,24.2
2020-04-02 19:55:06,24.2,24.2
2020-04-02 19:55:28,24.2,24.2
2020-04-02 19:55:50,24.2,24.2
2020-04-02 19:56:12,24.2,24.2
2020-04-02 19:56:34,24.3,24.2
2020-04-02 19:56:55,24.2,24.2
2020-04-02 19:57:17,24.2,24.1
2020-04-02 19:57:39,24.2,24.1
2020-04-02 19:58:01,24.2,24.2
2020-04-02 19:58:23,24.2,24.2
2020-04-02 19:58:45,24.2,24.2
2020-04-02 19:59:06,24.2,24.1
2020-04-02 19:59:28,24.2,24.1
2020-04-02 19:59:50,24.2,24.1
2020-04-02 20:00:12,24.2,24.1
2020-04-02 20:00:34,24.2,24.2
2020-04-02 20:00:56,24.2,24.2
2020-04-02 20:01:17,24.2,24.1
2020-04-02 20:01:39,24.2,24.2
2020-04-02 20:02:01,24.2,24.2
2020-04-02 20:02:23,24.2,24.1
2020-04-02 20:02:45,24.2,24.2
2020-04-02 20:03:06,24.2,24.2
2020-04-02 20:03:28,24.2,24.1
2020-04-02 20:03:50,24.2,24.2
2020-04-02 20:04:12,24.2,24.2
2020-04-02 20:04:33,24.2,24.2
2020-04-02 20:04:55,24.2,24.1
2020-04-02 20:05:17,24.2,24.2
2020-04-02 20:05:39,24.2,24.2
2020-04-02 20:06:01,24.2,24.1
2020-04-02 20:06:23,24.2,24.1
2020-04-02 20:06:44,24.2,24.1
2020-04-02 20:07:06,24.2,24.1
2020-04-02 20:07:28,24.2,24.1
2020-04-02 20:07:50,24.2,24.1
2020-04-02 20:08:12,24.2,24.1
2020-04-02 20:08:33,24.2,24.1
2020-04-02 20:08:55,24.2,24.1
2020-04-02 20:09:17,24.2,24.1
2020-04-02 20:09:39,24.2,24.1
2020-04-02 20:10:01,24.2,24.1
2020-04-02 20:10:23,24.2,24.1
2020-04-02 20:10:44,24.2,24.2
2020-04-02 20:11:06,24.2,24.1
2020-04-02 20:11:28,24.2,24.1
2020-04-02 20:11:50,24.2,24.2
2020-04-02 20:12:12,24.2,24.1
2020-04-02 20:12:33,24.2,24.1
2020-04-02 20:12:55,24.2,24.1
2020-04-02 20:13:17,24.2,24.1
2020-04-02 20:13:39,24.2,24.1
2020-04-02 20:14:01,24.2,24.1
2020-04-02 20:14:23,24.2,24.1
2020-04-02 20:14:44,24.2,24.1
2020-04-02 20:15:06,24.1,24.1
2020-04-02 20:15:28,24.2,24.1
2020-04-02 20:15:50,24.2,24.1
2020-04-02 20:16:12,24.2,24.1
2020-04-02 20:16:33,24.2,24.1
2020-04-02 20:16:55,24.1,24.1
2020-04-02 20:17:17,24.1,24.1
2020-04-02 20:17:39,24.2,24.1
2020-04-02 20:18:01,24.2,24.1
2020-04-02 20:18:23,24.2,24.1
2020-04-02 20:18:44,24.2,24.1
2020-04-02 20:19:06,24.1,24.1
2020-04-02 20:19:28,24.1,24.0
2020-04-02 20:19:50,24.1,24.1
2020-04-02 20:20:12,24.1,24.1
2020-04-02 20:20:33,24.1,24.0
2020-04-02 20:20:55,24.1,24.0
2020-04-02 20:21:17,24.1,24.1
2020-04-02 20:21:39,24.1,24.1
2020-04-02 20:22:01,24.1,24.1
2020-04-02 20:22:23,24.1,24.0
2020-04-02 20:22:44,24.1,24.0
2020-04-02 20:23:06,24.1,24.0
2020-04-02 20:23:28,24.1,24.0
2020-04-02 20:23:50,24.1,24.0
2020-04-02 20:24:12,24.1,24.0
2020-04-02 20:24:34,24.1,24.1
2020-04-02 20:24:55,24.1,24.1
2020-04-02 20:25:17,24.1,24.1
2020-04-02 20:25:39,24.1,24.1
2020-04-02 20:26:01,24.1,24.1
2020-04-02 20:26:23,24.1,24.1
2020-04-02 20:26:45,24.1,24.0
2020-04-02 20:27:06,24.1,24.1
2020-04-02 20:27:28,24.1,24.0
2020-04-02 20:27:50,24.1,24.0
2020-04-02 20:28:12,24.1,24.0
2020-04-02 20:28:34,24.1,24.1
2020-04-02 20:28:56,24.1,24.0
2020-04-02 20:29:17,24.1,24.0
2020-04-02 20:29:39,24.1,24.0
2020-04-02 20:30:01,24.1,24.0
2020-04-02 20:30:23,24.1,24.0
2020-04-02 20:30:45,24.1,24.0
2020-04-02 20:31:07,24.1,24.0
2020-04-02 20:31:28,24.1,24.0
2020-04-02 20:31:50,24.1,23.9
2020-04-02 20:32:12,24.1,24.0
2020-04-02 20:32:34,24.1,24.0
2020-04-02 20:32:56,24.1,24.0
2020-04-02 20:33:18,24.1,24.0
2020-04-02 20:33:39,24.1,24.0
2020-04-02 20:34:01,24.1,24.0
2020-04-02 20:34:23,24.1,24.0
2020-04-02 20:34:45,24.1,24.0
2020-04-02 20:35:07,24.1,24.0
2020-04-02 20:35:29,24.1,24.0
2020-04-02 20:35:50,24.1,24.0
2020-04-02 20:36:12,24.1,24.0
2020-04-02 20:36:34,24.1,24.0
2020-04-02 20:36:56,24.1,24.0
2020-04-02 20:37:18,24.1,24.0
2020-04-02 20:37:40,24.1,24.0
2020-04-02 20:38:01,24.1,24.0
2020-04-02 20:38:23,24.1,23.9
2020-04-02 20:38:45,24.1,24.0
2020-04-02 20:39:07,24.1,24.0
2020-04-02 20:39:29,24.1,24.0
2020-04-02 20:39:51,24.1,23.9
2020-04-02 20:40:12,24.0,23.9
2020-04-02 20:40:34,24.1,23.9
2020-04-02 20:40:56,24.1,24.0
2020-04-02 20:41:18,24.1,24.0
2020-04-02 20:41:40,24.1,23.9
2020-04-02 20:42:02,24.1,24.0
2020-04-02 20:42:23,24.1,24.0
2020-04-02 20:42:45,24.1,24.0
2020-04-02 20:43:07,24.1,23.9
2020-04-02 20:43:29,24.1,24.0
2020-04-02 20:43:51,24.1,24.0
2020-04-02 20:44:13,24.1,24.0
2020-04-02 20:44:34,24.1,24.0
2020-04-02 20:44:56,24.1,24.0
2020-04-02 20:45:18,24.0,23.9
2020-04-02 20:45:40,24.1,24.0
2020-04-02 20:46:02,24.1,23.9
2020-04-02 20:46:23,24.1,23.9
2020-04-02 20:46:45,24.1,23.9
2020-04-02 20:47:07,24.1,23.9
2020-04-02 20:47:29,24.1,24.0
2020-04-02 20:47:51,24.1,23.9
2020-04-02 20:48:13,24.1,23.9
2020-04-02 20:48:34,24.1,24.0
2020-04-02 20:48:56,24.0,23.9
2020-04-02 20:49:18,24.1,24.0
2020-04-02 20:49:40,24.1,23.9
2020-04-02 20:50:02,24.1,23.9
2020-04-02 20:50:24,24.1,23.9
2020-04-02 20:50:45,24.1,24.0
2020-04-02 20:51:07,24.0,23.9
2020-04-02 20:51:29,24.1,24.0
2020-04-02 20:51:51,24.1,23.9
2020-04-02 20:52:13,24.1,23.9
2020-04-02 20:52:35,24.0,23.9
2020-04-02 20:52:57,24.0,23.9
2020-04-02 20:53:18,24.1,23.9
2020-04-02 20:53:40,24.0,23.9
2020-04-02 20:54:02,24.0,23.9
2020-04-02 20:54:24,24.0,23.9
2020-04-02 20:54:46,24.0,23.9
2020-04-02 20:55:07,24.1,23.9
2020-04-02 20:55:29,24.1,23.9
2020-04-02 20:55:51,24.1,24.0
2020-04-02 20:56:13,24.0,23.9
2020-04-02 20:56:34,24.1,23.9
2020-04-02 20:56:56,24.0,23.9
2020-04-02 20:57:18,24.0,23.9
2020-04-02 20:57:40,24.0,23.9
2020-04-02 20:58:02,24.0,23.9
2020-04-02 20:58:24,24.0,23.9
2020-04-02 20:58:45,24.0,23.9
2020-04-02 20:59:07,24.0,23.9
2020-04-02 20:59:29,24.0,23.9
2020-04-02 20:59:51,24.0,23.9
2020-04-02 21:00:13,24.0,23.9
2020-04-02 21:00:34,24.0,23.9
2020-04-02 21:00:56,24.0,23.9
2020-04-02 21:01:18,24.0,23.9
2020-04-02 21:01:40,24.0,23.9
2020-04-02 21:02:02,24.0,23.9
2020-04-02 21:02:23,24.0,23.9
2020-04-02 21:02:45,23.9,23.9
2020-04-02 21:03:07,23.9,23.9
2020-04-02 21:03:29,23.9,23.9
2020-04-02 21:03:51,24.0,23.9
2020-04-02 21:04:13,23.9,23.9
2020-04-02 21:04:35,23.9,23.9
2020-04-02 21:04:56,24.0,23.9
2020-04-02 21:05:18,23.9,23.9
2020-04-02 21:05:40,24.0,23.9
2020-04-02 21:06:02,24.0,23.9
2020-04-02 21:06:24,24.0,23.9
2020-04-02 21:06:45,24.0,23.9
2020-04-02 21:07:07,24.0,23.9
2020-04-02 21:07:29,24.0,23.9
2020-04-02 21:07:51,24.0,23.9
2020-04-02 21:08:13,24.0,23.9
2020-04-02 21:08:34,24.0,23.9
2020-04-02 21:08:56,24.0,23.9
2020-04-02 21:09:18,24.0,23.9
2020-04-02 21:09:40,24.0,23.9
2020-04-02 21:10:02,24.1,23.9
2020-04-02 21:10:23,24.0,23.9
2020-04-02 21:10:45,24.0,23.9
2020-04-02 21:11:07,24.0,23.9
2020-04-02 21:11:29,24.0,23.9
2020-04-02 21:11:51,24.0,23.9
2020-04-02 21:12:13,24.0,23.9
2020-04-02 21:12:34,24.0,23.9
2020-04-02 21:12:56,24.0,23.9
2020-04-02 21:13:18,24.0,23.9
2020-04-02 21:13:40,24.1,23.9
2020-04-02 21:14:02,24.0,23.9
2020-04-02 21:14:24,24.0,23.9
2020-04-02 21:14:45,24.0,23.9
2020-04-02 21:15:07,24.0,23.9
2020-04-02 21:15:29,24.0,23.9
2020-04-02 21:15:51,24.0,23.9
2020-04-02 21:16:13,24.0,23.9
2020-04-02 21:16:35,24.0,23.9
2020-04-02 21:16:57,24.0,23.9
2020-04-02 21:17:18,24.0,23.9
2020-04-02 21:17:40,24.0,23.9
2020-04-02 21:18:02,24.0,23.9
2020-04-02 21:18:24,23.9,23.9
2020-04-02 21:18:46,24.0,23.9
2020-04-02 21:19:07,24.0,23.9
2020-04-02 21:19:29,24.0,23.9
2020-04-02 21:19:51,23.9,23.9
2020-04-02 21:20:13,23.9,23.9
2020-04-02 21:20:35,24.0,23.9
2020-04-02 21:20:56,23.9,23.9
2020-04-02 21:21:18,23.9,23.9
2020-04-02 21:21:40,24.0,23.9
2020-04-02 21:22:02,24.0,23.9
2020-04-02 21:22:24,24.0,23.9
2020-04-02 21:22:46,24.0,23.9
2020-04-02 21:23:07,24.0,23.9
2020-04-02 21:23:29,24.0,23.9
2020-04-02 21:23:51,23.9,23.9
2020-04-02 21:24:13,24.0,23.9
2020-04-02 21:24:35,24.0,23.9
2020-04-02 21:24:56,24.0,23.9
2020-04-02 21:25:18,24.0,23.9
2020-04-02 21:25:40,23.9,23.8
2020-04-02 21:26:02,23.9,23.9
2020-04-02 21:26:24,23.9,23.8
2020-04-02 21:26:45,23.9,23.8
2020-04-02 21:27:07,23.9,23.8
2020-04-02 21:27:29,23.9,23.9
2020-04-02 21:27:51,23.9,23.9
2020-04-02 21:28:13,23.9,23.9
2020-04-02 21:28:35,23.9,23.9
2020-04-02 21:28:57,23.9,23.9
2020-04-02 21:29:18,23.9,23.9
2020-04-02 21:29:40,23.9,23.9
2020-04-02 21:30:02,23.9,23.9
2020-04-02 21:30:24,24.0,23.9
2020-04-02 21:30:46,23.9,23.9
2020-04-02 21:31:07,24.0,23.9
2020-04-02 21:31:29,24.0,23.9
2020-04-02 21:31:51,24.0,23.9
2020-04-02 21:32:13,23.9,23.9
2020-04-02 21:32:35,23.9,23.9
2020-04-02 21:32:57,23.9,23.9
2020-04-02 21:33:18,24.0,23.9
2020-04-02 21:33:40,24.0,23.9
2020-04-02 21:34:02,24.0,23.9
2020-04-02 21:34:24,24.0,23.9
2020-04-02 21:34:46,23.9,23.9
2020-04-02 21:35:07,24.0,23.9
2020-04-02 21:35:29,24.0,23.9
2020-04-02 21:35:51,24.0,23.9
2020-04-02 21:36:13,24.0,23.9
2020-04-02 21:36:35,23.9,23.8
2020-04-02 21:36:57,23.9,23.8
2020-04-02 21:37:18,23.9,23.9
2020-04-02 21:37:40,23.9,23.9
2020-04-02 21:38:02,23.9,23.9
2020-04-02 21:38:24,23.9,23.9
2020-04-02 21:38:45,23.9,23.9
2020-04-02 21:39:07,23.9,23.8
2020-04-02 21:39:29,23.9,23.8
2020-04-02 21:39:51,24.0,23.8
2020-04-02 21:40:13,24.0,23.8
2020-04-02 21:40:34,24.0,23.8
2020-04-02 21:40:56,23.9,23.9
2020-04-02 21:41:18,23.9,23.9
2020-04-02 21:41:40,23.9,23.9
2020-04-02 21:42:02,23.9,23.9
2020-04-02 21:42:23,24.0,23.9
2020-04-02 21:42:45,23.9,23.9
2020-04-02 21:43:07,23.9,23.9
2020-04-02 21:43:29,23.9,23.9
2020-04-02 21:43:51,23.9,23.8
2020-04-02 21:44:13,24.0,23.9
2020-04-02 21:44:35,24.0,23.9
2020-04-02 21:44:56,24.0,23.9
2020-04-02 21:45:18,24.0,23.9
2020-04-02 21:45:40,23.9,23.9
2020-04-02 21:46:02,23.9,23.9
2020-04-02 21:46:24,23.9,23.8
2020-04-02 21:46:46,23.9,23.9
2020-04-02 21:47:07,23.9,23.8
2020-04-02 21:47:29,23.9,23.9
2020-04-02 21:47:51,23.9,23.9
2020-04-02 21:48:13,23.9,23.9
2020-04-02 21:48:35,23.9,23.9
2020-04-02 21:48:57,23.9,23.9
2020-04-02 21:49:19,24.0,23.9
2020-04-02 21:49:40,24.0,23.9
2020-04-02 21:50:02,24.0,23.9
2020-04-02 21:50:24,23.9,23.9
2020-04-02 21:50:46,23.9,23.9
2020-04-02 21:51:08,23.9,23.9
2020-04-02 21:51:30,23.9,23.9
2020-04-02 21:51:51,23.9,23.9
2020-04-02 21:52:13,23.9,23.9
2020-04-02 21:52:35,24.0,23.9
2020-04-02 21:52:57,23.9,23.9
2020-04-02 21:53:19,23.9,23.9
2020-04-02 21:53:41,23.9,23.9
2020-04-02 21:54:02,23.9,23.9
2020-04-02 21:54:24,23.9,23.9
2020-04-02 21:54:46,23.9,23.9
2020-04-02 21:55:08,23.9,23.9
2020-04-02 21:55:30,24.0,23.9
2020-04-02 21:55:51,23.9,23.9
2020-04-02 21:56:13,23.9,23.9
2020-04-02 21:56:35,23.9,23.9
2020-04-02 21:56:57,23.9,23.8
2020-04-02 21:57:19,23.9,23.8
2020-04-02 21:57:41,24.0,23.9
2020-04-02 21:58:02,24.0,23.9
2020-04-02 21:58:24,24.0,23.9
2020-04-02 21:58:46,23.9,23.9
2020-04-02 21:59:08,24.0,23.9
2020-04-02 21:59:30,24.0,23.9
2020-04-02 21:59:52,23.9,23.9
2020-04-02 22:00:13,24.0,23.9
2020-04-02 22:00:35,23.9,23.9
2020-04-02 22:00:57,24.0,23.9
2020-04-02 22:01:19,24.0,23.9
2020-04-02 22:01:41,24.0,23.9
2020-04-02 22:02:03,23.9,23.9
2020-04-02 22:02:24,24.0,23.9
2020-04-02 22:02:46,23.9,23.9
2020-04-02 22:03:08,24.0,23.9
2020-04-02 22:03:30,24.0,23.9
2020-04-02 22:03:52,23.9,23.9
